Entity,Code,Day,p_avg_all_ages
Estonia,EST,2022-07-17,11.529766
Estonia,EST,2022-07-24,10.37037
Estonia,EST,2022-07-31,10.833927
Estonia,EST,2022-08-07,17.164179
Estonia,EST,2022-08-14,-3.5639412
Estonia,EST,2022-08-21,12.508986
Estonia,EST,2022-08-28,14.307343
Estonia,EST,2022-09-04,2.4981632
Estonia,EST,2022-09-11,9.104589
Estonia,EST,2022-09-18,23.25752
Estonia,EST,2022-09-25,11.150568
Estonia,EST,2022-10-02,23.168179
Estonia,EST,2022-10-09,6.6945605
Estonia,EST,2022-10-16,8.619481
Estonia,EST,2022-10-23,-3.5567715
Estonia,EST,2022-10-30,6.224628
Estonia,EST,2022-11-06,17.1875
Estonia,EST,2022-11-13,18.298784
Estonia,EST,2022-11-20,16.151203
Estonia,EST,2022-11-27,6.200998
Estonia,EST,2022-12-04,7.923497
Estonia,EST,2022-12-11,25.590816
Estonia,EST,2022-12-18,31.981382
Estonia,EST,2022-12-25,20.567375
Estonia,EST,2023-01-01,16.094147
Estonia,EST,2023-01-08,12.856312
Estonia,EST,2023-01-15,18.039444
Estonia,EST,2023-01-22,12.756953
Estonia,EST,2023-01-29,-0.47675803
Estonia,EST,2023-02-05,-6.360424
Estonia,EST,2023-02-12,-9.037559
Estonia,EST,2023-02-19,4.1666665
Estonia,EST,2023-02-26,-12.581217
Estonia,EST,2023-03-05,-11.8176365
Estonia,EST,2023-03-12,-7.5956936
Estonia,EST,2023-03-19,-11.31026
Estonia,EST,2023-03-26,-7.9538164
Estonia,EST,2023-04-02,-2.4621212
Estonia,EST,2023-04-09,-5.4144387
Estonia,EST,2023-04-16,-1.3157895
Estonia,EST,2023-04-23,9.552438
Estonia,EST,2023-04-30,9.3969145
Estonia,EST,2023-05-07,4.699378
Estonia,EST,2023-05-14,5.354659
Estonia,EST,2023-05-21,-2.3591087
Estonia,EST,2023-05-28,-8.93231
Estonia,EST,2023-06-04,7.142857
Estonia,EST,2023-06-11,10.515021
Estonia,EST,2023-06-18,14.955358
Estonia,EST,2023-06-25,15.808824
Estonia,EST,2023-07-02,-4.870624
Estonia,EST,2023-07-09,2.2120519
Estonia,EST,2023-07-16,5.1243405
Estonia,EST,2023-07-23,6.296296
Estonia,EST,2023-07-30,-9.479687
Estonia,EST,2023-08-06,0.74626863
Estonia,EST,2023-08-13,-12.299091
Estonia,EST,2023-08-20,2.8037384
Estonia,EST,2023-08-27,2.5738077
Estonia,EST,2023-09-03,-0.4408523
Estonia,EST,2023-09-10,7.599699
Estonia,EST,2023-09-17,-8.657373
Estonia,EST,2023-09-24,-1.9886364
Estonia,EST,2023-10-01,-5.094208
Estonia,EST,2023-10-08,-9.344491
Estonia,EST,2023-10-15,13.174492
Estonia,EST,2023-10-22,15.937073
Estonia,EST,2023-10-29,5.886333
Estonia,EST,2023-11-05,9.035326
Estonia,EST,2023-11-12,8.649035
Estonia,EST,2023-11-19,14.43299
Estonia,EST,2023-11-26,11.903065
Estonia,EST,2023-12-03,9.972677
Estonia,EST,2023-12-10,17.825794
Estonia,EST,2023-12-17,21.343084
Estonia,EST,2023-12-24,33.784657
Estonia,EST,2023-12-31,15.458015
Estonia,EST,2024-01-07,9.365911
Estonia,EST,2024-01-14,14.269141
Estonia,EST,2024-01-21,20.31439
Estonia,EST,2024-01-28,10.250298
Estonia,EST,2024-02-04,1.8845701
Estonia,EST,2024-02-11,-4.9295774
Estonia,EST,2024-02-18,4.788557
Estonia,EST,2024-02-25,-6.3792086
Estonia,EST,2024-03-03,-2.5194962
Estonia,EST,2024-03-10,-13.277512
Estonia,EST,2024-03-17,-4.511743
Estonia,EST,2024-03-24,6.478512
Estonia,EST,2024-03-31,-6.25
Estonia,EST,2024-04-07,-0.06684492
Estonia,EST,2024-04-14,7.5657897
Estonia,EST,2024-04-21,0.53440213
Estonia,EST,2024-04-28,0.63113606
Estonia,EST,2024-05-05,-8.431237
Estonia,EST,2024-05-12,3.2684283
Estonia,EST,2024-05-19,0.2621232
Estonia,EST,2024-05-26,0.8374041
Estonia,EST,2024-06-02,-5.612245
Estonia,EST,2024-06-09,-4.148784
Estonia,EST,2024-06-16,-2.5297618
Estonia,EST,2024-06-23,17.647058
Estonia,EST,2024-06-30,17.579908
Estonia,EST,2024-07-07,0.6864989
Estonia,EST,2024-07-14,10.399397
Estonia,EST,2024-07-21,-2.9629629
Estonia,EST,2024-07-28,-11.617962
Estonia,EST,2024-08-04,1.119403
Estonia,EST,2024-08-11,-2.8651292
Estonia,EST,2024-08-18,6.038821
Estonia,EST,2024-08-25,3.7093112
Estonia,EST,2024-09-01,11.682587
Estonia,EST,2024-09-08,1.9563582
Estonia,EST,2024-09-15,-5.7226706
Estonia,EST,2024-09-22,-3.409091
Estonia,EST,2024-09-29,17.934402
Estonia,EST,2024-10-06,7.3919106
Estonia,EST,2024-10-13,17.379118
Estonia,EST,2024-10-20,2.9411764
Estonia,EST,2024-10-27,11.637348
Estonia,EST,2024-11-03,14.130435
Estonia,EST,2024-11-10,18.298784
Estonia,EST,2024-11-17,1.0309278
Estonia,EST,2024-11-24,23.663578
Estonia,EST,2024-12-01,0.068306014
Estonia,EST,2024-12-08,-12.559082
Estonia,EST,2024-12-15,7.712766
Estonia,EST,2024-12-22,6.060606
Estonia,EST,2024-12-29,-3.6259542
Estonia,EST,2025-01-05,2.6759744
Estonia,EST,2025-01-12,0.63805103
Estonia,EST,2025-01-19,5.501814
Estonia,EST,2025-01-26,-4.350417
Estonia,EST,2025-02-02,-5.4770317
Estonia,EST,2025-02-09,-12.265258
Estonia,EST,2025-02-16,-7.3383083
Estonia,EST,2025-02-23,-1.3585352
Estonia,EST,2025-03-02,-7.6184764
Estonia,EST,2025-03-09,-0.41866028
Estonia,EST,2025-03-16,6.9221263
Estonia,EST,2025-03-23,6.1577935
Estonia,EST,2025-03-30,1.3257576
Estonia,EST,2025-04-06,8.28877
Estonia,EST,2025-04-13,1.9736842
Estonia,EST,2025-04-20,-1.8036072
Estonia,EST,2025-04-27,8.345021
Estonia,EST,2025-05-04,2.9716656
Estonia,EST,2025-05-11,-1.2517385
Estonia,EST,2025-05-18,17.30013
Estonia,EST,2025-05-25,-11.374739
Estonia,EST,2025-06-01,-1.2390671
Estonia,EST,2025-06-08,-3.4334764
Estonia,EST,2025-06-15,-2.9017856
Estonia,EST,2025-06-22,-1.1029412
Estonia,EST,2025-06-29,13.013699
Estonia,EST,2025-07-06,-4.2715483
Faroe Islands,FRO,2020-01-31,-24.390244
Faroe Islands,FRO,2020-02-29,-25.925926
Faroe Islands,FRO,2020-03-31,-23.857868
Faroe Islands,FRO,2020-04-30,29.032259
Faroe Islands,FRO,2020-05-31,-50.54945
Faroe Islands,FRO,2020-06-30,16.883118
Faroe Islands,FRO,2020-07-31,-1.8987342
Faroe Islands,FRO,2020-08-31,-15.151515
Faroe Islands,FRO,2020-09-30,-10.596026
Faroe Islands,FRO,2020-10-31,-1.9607843
Faroe Islands,FRO,2020-11-30,22.580645
Faroe Islands,FRO,2020-12-31,-5.172414
Faroe Islands,FRO,2021-01-31,-4.878049
Faroe Islands,FRO,2021-02-28,11.111111
Faroe Islands,FRO,2021-03-31,-36.54822
Faroe Islands,FRO,2021-04-30,29.032259
Faroe Islands,FRO,2021-05-31,-12.087913
Faroe Islands,FRO,2021-06-30,-2.5974026
Faroe Islands,FRO,2021-07-31,13.92405
Faroe Islands,FRO,2021-08-31,-6.060606
Faroe Islands,FRO,2021-09-30,12.582782
Faroe Islands,FRO,2021-10-31,1.3071896
Faroe Islands,FRO,2021-11-30,38.70968
Faroe Islands,FRO,2021-12-31,52.29885
Faroe Islands,FRO,2022-01-31,-2.4390244
Faroe Islands,FRO,2022-02-28,57.407406
Faroe Islands,FRO,2022-03-31,42.13198
Faroe Islands,FRO,2022-04-30,22.580645
Faroe Islands,FRO,2022-05-31,26.373627
Faroe Islands,FRO,2022-06-30,13.636364
Faroe Islands,FRO,2022-07-31,45.569622
Faroe Islands,FRO,2022-08-31,30.30303
Faroe Islands,FRO,2022-09-30,2.6490066
Faroe Islands,FRO,2022-10-31,-5.2287583
Faroe Islands,FRO,2022-11-30,12.903226
Faroe Islands,FRO,2022-12-31,6.321839
Faroe Islands,FRO,2023-01-31,2.4390244
Faroe Islands,FRO,2023-02-28,26.54321
Faroe Islands,FRO,2023-03-31,-46.70051
Faroe Islands,FRO,2023-04-30,19.35484
Faroe Islands,FRO,2023-05-31,1.6483517
Faroe Islands,FRO,2023-06-30,7.142857
Faroe Islands,FRO,2023-07-31,-1.8987342
Faroe Islands,FRO,2023-08-31,-6.060606
Faroe Islands,FRO,2023-09-30,19.205297
Faroe Islands,FRO,2023-10-31,20.915033
Faroe Islands,FRO,2023-11-30,-3.2258065
Faroe Islands,FRO,2023-12-31,0.57471263
Faroe Islands,FRO,2024-01-31,-19.512196
Faroe Islands,FRO,2024-02-29,23.45679
Faroe Islands,FRO,2024-03-31,-6.0913706
Faroe Islands,FRO,2024-04-30,9.67742
Faroe Islands,FRO,2024-05-31,-23.076923
Faroe Islands,FRO,2024-06-30,7.142857
Faroe Islands,FRO,2024-07-31,45.569622
Faroe Islands,FRO,2024-08-31,3.030303
Faroe Islands,FRO,2024-09-30,32.450333
Faroe Islands,FRO,2024-10-31,33.986927
Faroe Islands,FRO,2024-11-30,41.935482
Faroe Islands,FRO,2024-12-31,3.4482758
Finland,FIN,2020-01-05,-10.144181
Finland,FIN,2020-01-12,-9.437479
Finland,FIN,2020-01-19,-9.501877
Finland,FIN,2020-01-26,-7.735983
Finland,FIN,2020-02-02,-5.5907173
Finland,FIN,2020-02-09,-0.71237755
Finland,FIN,2020-02-16,-0.0728067
Finland,FIN,2020-02-23,-0.3834916
Finland,FIN,2020-03-01,-6.266738
Finland,FIN,2020-03-08,0.30836207
Finland,FIN,2020-03-15,0.1994922
Finland,FIN,2020-03-22,3.1629276
Finland,FIN,2020-03-29,4.1353383
Finland,FIN,2020-04-05,3.064067
Finland,FIN,2020-04-12,12.755394
Finland,FIN,2020-04-19,3.422197
Finland,FIN,2020-04-26,12.467993
Finland,FIN,2020-05-03,8.9805355
Finland,FIN,2020-05-10,8.331653
Finland,FIN,2020-05-17,13.720643
Finland,FIN,2020-05-24,-0.16691008
Finland,FIN,2020-05-31,4.1666665
Finland,FIN,2020-06-07,1.8422687
Finland,FIN,2020-06-14,5.5789475
Finland,FIN,2020-06-21,10.4446745
Finland,FIN,2020-06-28,7.405849
Finland,FIN,2020-07-05,5.307676
Finland,FIN,2020-07-12,0.10604454
Finland,FIN,2020-07-19,6.3984995
Finland,FIN,2020-07-26,-0.9656873
Finland,FIN,2020-08-02,4.623908
Finland,FIN,2020-08-09,3.1574395
Finland,FIN,2020-08-16,2.7988214
Finland,FIN,2020-08-23,5.987899
Finland,FIN,2020-08-30,2.699896
Finland,FIN,2020-09-06,1.2200166
Finland,FIN,2020-09-13,16.476685
Finland,FIN,2020-09-20,6.020677
Finland,FIN,2020-09-27,9.911183
Finland,FIN,2020-10-04,-3.8764267
Finland,FIN,2020-10-11,-3.793508
Finland,FIN,2020-10-18,5.771125
Finland,FIN,2020-10-25,3.4016235
Finland,FIN,2020-11-01,9.626186
Finland,FIN,2020-11-08,3.4106681
Finland,FIN,2020-11-15,3.0357862
Finland,FIN,2020-11-22,9.362783
Finland,FIN,2020-11-29,7.301956
Finland,FIN,2020-12-06,5.7655954
Finland,FIN,2020-12-13,4.280596
Finland,FIN,2020-12-20,5.495313
Finland,FIN,2020-12-27,-2.8733654
Finland,FIN,2021-01-03,1.256022
Finland,FIN,2021-01-10,-5.2523174
Finland,FIN,2021-01-17,-4.269739
Finland,FIN,2021-01-24,2.6953259
Finland,FIN,2021-01-31,2.8211498
Finland,FIN,2021-02-07,-3.0414908
Finland,FIN,2021-02-14,-5.966162
Finland,FIN,2021-02-21,5.5697126
Finland,FIN,2021-02-28,3.4514244
Finland,FIN,2021-03-07,-2.6066773
Finland,FIN,2021-03-14,-4.770542
Finland,FIN,2021-03-21,-1.1606818
Finland,FIN,2021-03-28,-6.1235747
Finland,FIN,2021-04-04,-1.0338346
Finland,FIN,2021-04-11,-1.9498607
Finland,FIN,2021-04-18,-1.3748329
Finland,FIN,2021-04-25,-0.26470032
Finland,FIN,2021-05-02,-0.6302935
Finland,FIN,2021-05-09,2.910002
Finland,FIN,2021-05-16,12.568086
Finland,FIN,2021-05-23,3.934899
Finland,FIN,2021-05-30,3.901523
Finland,FIN,2021-06-06,6.5867004
Finland,FIN,2021-06-13,1.5317739
Finland,FIN,2021-06-20,6.2105265
Finland,FIN,2021-06-27,11.685626
Finland,FIN,2021-07-04,6.1434884
Finland,FIN,2021-07-11,15.457813
Finland,FIN,2021-07-18,21.73913
Finland,FIN,2021-07-25,5.7732387
Finland,FIN,2021-08-01,5.609205
Finland,FIN,2021-08-08,13.253782
Finland,FIN,2021-08-15,18.944637
Finland,FIN,2021-08-22,13.741583
Finland,FIN,2021-08-29,11.203839
Finland,FIN,2021-09-05,12.045691
Finland,FIN,2021-09-12,18.693134
Finland,FIN,2021-09-19,10.259068
Finland,FIN,2021-09-26,13.622542
Finland,FIN,2021-10-03,14.452968
Finland,FIN,2021-10-10,11.963794
Finland,FIN,2021-10-17,16.05397
Finland,FIN,2021-10-24,18.180027
Finland,FIN,2021-10-31,9.103209
Finland,FIN,2021-11-07,5.365098
Finland,FIN,2021-11-14,15.110054
Finland,FIN,2021-11-21,19.923603
Finland,FIN,2021-11-28,20.113369
Finland,FIN,2021-12-05,19.213636
Finland,FIN,2021-12-12,22.873346
Finland,FIN,2021-12-19,15.50066
Finland,FIN,2021-12-26,13.582062
Finland,FIN,2022-01-02,14.934618
Finland,FIN,2022-01-09,9.680741
Finland,FIN,2022-01-16,8.691969
Finland,FIN,2022-01-23,19.669054
Finland,FIN,2022-01-30,10.450674
Finland,FIN,2022-02-06,15.50633
Finland,FIN,2022-02-13,20.569902
Finland,FIN,2022-02-20,15.125591
Finland,FIN,2022-02-27,6.55588
Finland,FIN,2022-03-06,11.140867
Finland,FIN,2022-03-13,14.547433
Finland,FIN,2022-03-20,12.713094
Finland,FIN,2022-03-27,13.368886
Finland,FIN,2022-04-03,19.830828
Finland,FIN,2022-04-10,21.541319
Finland,FIN,2022-04-17,21.920948
Finland,FIN,2022-04-24,17.318964
Finland,FIN,2022-05-01,21.13453
Finland,FIN,2022-05-08,16.592793
Finland,FIN,2022-05-15,17.006254
Finland,FIN,2022-05-22,14.544705
Finland,FIN,2022-05-29,12.7686205
Finland,FIN,2022-06-05,12.584175
Finland,FIN,2022-06-12,5.671704
Finland,FIN,2022-06-19,9.578947
Finland,FIN,2022-06-26,10.237849
Finland,FIN,2022-07-03,20.23985
Finland,FIN,2022-07-10,15.246352
Finland,FIN,2022-07-17,6.2566276
Finland,FIN,2022-07-24,15.673197
Finland,FIN,2022-07-31,12.697761
Finland,FIN,2022-08-07,18.687407
Finland,FIN,2022-08-14,27.91955
Finland,FIN,2022-08-21,25.210438
Finland,FIN,2022-08-28,14.437721
Finland,FIN,2022-09-04,10.072689
Finland,FIN,2022-09-11,23.34574
Finland,FIN,2022-09-18,27.668394
Finland,FIN,2022-09-25,16.156498
Finland,FIN,2022-10-02,18.389181
Finland,FIN,2022-10-09,19.146006
Finland,FIN,2022-10-16,20.453657
Finland,FIN,2022-10-23,22.611778
Finland,FIN,2022-10-30,20.892925
Finland,FIN,2022-11-06,21.925238
Finland,FIN,2022-11-13,22.546104
Finland,FIN,2022-11-20,24.547647
Finland,FIN,2022-11-27,24.902267
Finland,FIN,2022-12-04,16.598877
Finland,FIN,2022-12-11,28.63894
Finland,FIN,2022-12-18,32.472187
Finland,FIN,2022-12-25,32.78809
Finland,FIN,2023-01-01,26.032347
Finland,FIN,2023-01-08,17.318914
Finland,FIN,2023-01-15,12.843104
Finland,FIN,2023-01-22,5.9365406
Finland,FIN,2023-01-29,6.014904
Finland,FIN,2023-02-05,5.04571
Finland,FIN,2023-02-12,2.6714158
Finland,FIN,2023-02-19,4.56862
Finland,FIN,2023-02-26,5.277575
Finland,FIN,2023-03-05,-1.4461703
Finland,FIN,2023-03-12,-1.596227
Finland,FIN,2023-03-19,0.29017046
Finland,FIN,2023-03-26,-1.4343508
Finland,FIN,2023-04-02,8.082706
Finland,FIN,2023-04-09,10.86351
Finland,FIN,2023-04-16,10.654955
Finland,FIN,2023-04-23,15.900927
Finland,FIN,2023-04-30,11.877092
Finland,FIN,2023-05-07,9.751397
Finland,FIN,2023-05-14,15.089772
Finland,FIN,2023-05-21,13.82365
Finland,FIN,2023-05-28,16.837053
Finland,FIN,2023-06-04,14.89899
Finland,FIN,2023-06-11,14.572553
Finland,FIN,2023-06-18,21.578947
Finland,FIN,2023-06-25,8.479835
Finland,FIN,2023-07-02,14.980013
Finland,FIN,2023-07-09,4.25037
Finland,FIN,2023-07-16,10.286321
Finland,FIN,2023-07-23,9.212172
Finland,FIN,2023-07-30,-2.1984797
Finland,FIN,2023-08-06,9.4182825
Finland,FIN,2023-08-13,14.943771
Finland,FIN,2023-08-20,6.4814816
Finland,FIN,2023-08-27,9.430419
Finland,FIN,2023-09-03,4.465213
Finland,FIN,2023-09-10,15.488007
Finland,FIN,2023-09-17,14.611399
Finland,FIN,2023-09-24,13.825258
Finland,FIN,2023-10-01,12.939039
Finland,FIN,2023-10-08,14.029909
Finland,FIN,2023-10-15,18.107157
Finland,FIN,2023-10-22,20.149694
Finland,FIN,2023-10-29,22.342482
Finland,FIN,2023-11-05,36.93589
Finland,FIN,2023-11-12,42.77216
Finland,FIN,2023-11-19,36.208282
Finland,FIN,2023-11-26,44.93745
Finland,FIN,2023-12-03,38.48538
Finland,FIN,2023-12-10,32.041588
Finland,FIN,2023-12-17,29.737885
Finland,FIN,2023-12-24,29.93935
Finland,FIN,2023-12-31,11.923606
Finland,FIN,2024-01-07,15.430827
Finland,FIN,2024-01-14,14.3680105
Finland,FIN,2024-01-21,6.1071305
Finland,FIN,2024-01-28,5.2164655
Finland,FIN,2024-02-04,5.397328
Finland,FIN,2024-02-11,4.2742653
Finland,FIN,2024-02-18,3.2945032
Finland,FIN,2024-02-25,3.4514244
Finland,FIN,2024-03-03,-0.107123725
Finland,FIN,2024-03-10,3.0292037
Finland,FIN,2024-03-17,0.74356186
Finland,FIN,2024-03-24,-3.0893712
Finland,FIN,2024-03-31,0.4699248
Finland,FIN,2024-04-07,0.18570103
Finland,FIN,2024-04-14,7.599771
Finland,FIN,2024-04-21,2.0041597
Finland,FIN,2024-04-28,5.6726413
Finland,FIN,2024-05-05,6.3788786
Finland,FIN,2024-05-12,1.27093
Finland,FIN,2024-05-19,4.8619695
Finland,FIN,2024-05-26,9.3261
Finland,FIN,2024-06-02,7.428451
Finland,FIN,2024-06-09,2.8772511
Finland,FIN,2024-06-16,7.4736843
Finland,FIN,2024-06-23,3.4126163
Finland,FIN,2024-06-30,11.508521
Finland,FIN,2024-07-07,6.4707127
Finland,FIN,2024-07-14,5.4082713
Finland,FIN,2024-07-21,10.671113
Finland,FIN,2024-07-28,11.362235
Finland,FIN,2024-08-04,9.524824
Finland,FIN,2024-08-11,9.6453285
Finland,FIN,2024-08-18,16.161615
Finland,FIN,2024-08-25,9.0131445
Finland,FIN,2024-09-01,15.784008
Finland,FIN,2024-09-08,11.972705
Finland,FIN,2024-09-15,13.88601
Finland,FIN,2024-09-22,10.7845125
Finland,FIN,2024-09-29,21.316109
Finland,FIN,2024-10-06,7.6347895
Finland,FIN,2024-10-13,13.023074
Finland,FIN,2024-10-20,12.763443
Finland,FIN,2024-10-27,7.0738306
Finland,FIN,2024-11-03,5.9461555
Finland,FIN,2024-11-10,12.433076
Finland,FIN,2024-11-17,14.99799
Finland,FIN,2024-11-24,20.992964
Finland,FIN,2024-12-01,14.662018
Finland,FIN,2024-12-08,4.9149337
Finland,FIN,2024-12-15,13.614935
Finland,FIN,2024-12-22,13.3982725
Finland,FIN,2024-12-29,4.5251203
Finland,FIN,2025-01-05,12.169584
Finland,FIN,2025-01-12,6.9976277
Finland,FIN,2025-01-19,7.3012624
Finland,FIN,2025-01-26,4.2405963
Finland,FIN,2025-02-02,1.0900141
Finland,FIN,2025-02-09,0.71237755
Finland,FIN,2025-02-16,1.4743357
Finland,FIN,2025-02-23,7.377648
Finland,FIN,2025-03-02,2.4816997
Finland,FIN,2025-03-09,7.5639396
Finland,FIN,2025-03-16,8.269858
Finland,FIN,2025-03-23,8.955499
Finland,FIN,2025-03-30,5.6390977
Finland,FIN,2025-04-06,6.220984
Finland,FIN,2025-04-13,7.1223984
Finland,FIN,2025-04-20,-10.285499
France,FRA,2020-01-05,-5.265898
France,FRA,2020-01-12,-2.676399
France,FRA,2020-01-19,-4.632854
France,FRA,2020-01-26,-5.6599445
France,FRA,2020-02-02,-4.056246
France,FRA,2020-02-09,-5.9334626
France,FRA,2020-02-16,-5.858415
France,FRA,2020-02-23,-8.206003
France,FRA,2020-03-01,-6.8115335
France,FRA,2020-03-08,-3.8388414
France,FRA,2020-03-15,4.296823
France,FRA,2020-03-22,18.68029
France,FRA,2020-03-29,39.043495
France,FRA,2020-04-05,65.24314
France,FRA,2020-04-12,57.183002
France,FRA,2020-04-19,39.6108
France,FRA,2020-04-26,17.436386
France,FRA,2020-05-03,4.4817667
France,FRA,2020-05-10,3.6732085
France,FRA,2020-05-17,2.105723
France,FRA,2020-05-24,5.555028
France,FRA,2020-05-31,1.6404302
France,FRA,2020-06-07,1.8064971
France,FRA,2020-06-14,2.643364
France,FRA,2020-06-21,0.59428483
France,FRA,2020-06-28,6.978491
France,FRA,2020-07-05,-6.761208
France,FRA,2020-07-12,0.95316386
France,FRA,2020-07-19,-3.0216572
France,FRA,2020-07-26,1.0099075
France,FRA,2020-08-02,6.984621
France,FRA,2020-08-09,4.7706313
France,FRA,2020-08-16,17.39998
France,FRA,2020-08-23,1.8842269
France,FRA,2020-08-30,2.1474004
France,FRA,2020-09-06,5.4036355
France,FRA,2020-09-13,8.13812
France,FRA,2020-09-20,10.988638
France,FRA,2020-09-27,2.2543375
France,FRA,2020-10-04,9.026705
France,FRA,2020-10-11,6.2182674
France,FRA,2020-10-18,10.494578
France,FRA,2020-10-25,22.692074
France,FRA,2020-11-01,30.781485
France,FRA,2020-11-08,38.26489
France,FRA,2020-11-15,36.849464
France,FRA,2020-11-22,31.255033
France,FRA,2020-11-29,27.242346
France,FRA,2020-12-06,24.513786
France,FRA,2020-12-13,21.250628
France,FRA,2020-12-20,14.634463
France,FRA,2020-12-27,9.370295
France,FRA,2021-01-03,13.839888
France,FRA,2021-01-10,9.170695
France,FRA,2021-01-17,7.925975
France,FRA,2021-01-24,14.693414
France,FRA,2021-01-31,13.122379
France,FRA,2021-02-07,10.448926
France,FRA,2021-02-14,7.372475
France,FRA,2021-02-21,8.515049
France,FRA,2021-02-28,3.335143
France,FRA,2021-03-07,0.33895156
France,FRA,2021-03-14,1.4053043
France,FRA,2021-03-21,7.7279677
France,FRA,2021-03-28,8.829289
France,FRA,2021-04-04,13.730845
France,FRA,2021-04-11,14.259855
France,FRA,2021-04-18,17.124292
France,FRA,2021-04-25,19.906055
France,FRA,2021-05-02,16.776888
France,FRA,2021-05-09,16.034147
France,FRA,2021-05-16,8.147229
France,FRA,2021-05-23,6.7576804
France,FRA,2021-05-30,4.994777
France,FRA,2021-06-06,5.4005613
France,FRA,2021-06-13,4.618128
France,FRA,2021-06-20,7.597194
France,FRA,2021-06-27,-4.8468943
France,FRA,2021-07-04,-2.4089658
France,FRA,2021-07-11,-2.3319004
France,FRA,2021-07-18,1.1097411
France,FRA,2021-07-25,10.133466
France,FRA,2021-08-01,2.2938504
France,FRA,2021-08-08,3.8339603
France,FRA,2021-08-15,12.919891
France,FRA,2021-08-22,11.972464
France,FRA,2021-08-29,6.1285934
France,FRA,2021-09-05,11.581179
France,FRA,2021-09-12,16.42721
France,FRA,2021-09-19,5.743419
France,FRA,2021-09-26,2.8300643
France,FRA,2021-10-03,6.4506416
France,FRA,2021-10-10,4.925329
France,FRA,2021-10-17,8.290425
France,FRA,2021-10-24,8.841745
France,FRA,2021-10-31,9.839386
France,FRA,2021-11-07,4.5589604
France,FRA,2021-11-14,7.500974
France,FRA,2021-11-21,8.492152
France,FRA,2021-11-28,12.546836
France,FRA,2021-12-05,16.982962
France,FRA,2021-12-12,19.818708
France,FRA,2021-12-19,16.259823
France,FRA,2021-12-26,18.649027
France,FRA,2022-01-02,16.787916
France,FRA,2022-01-09,8.359985
France,FRA,2022-01-16,7.255032
France,FRA,2022-01-23,9.492808
France,FRA,2022-01-30,15.38697
France,FRA,2022-02-06,15.620601
France,FRA,2022-02-13,8.48699
France,FRA,2022-02-20,5.3055897
France,FRA,2022-02-27,-1.1323974
France,FRA,2022-03-06,-1.015307
France,FRA,2022-03-13,-0.37707153
France,FRA,2022-03-20,2.9094112
France,FRA,2022-03-27,5.8152404
France,FRA,2022-04-03,10.338075
France,FRA,2022-04-10,15.024341
France,FRA,2022-04-17,18.377247
France,FRA,2022-04-24,15.317652
France,FRA,2022-05-01,11.015443
France,FRA,2022-05-08,11.84003
France,FRA,2022-05-15,8.401008
France,FRA,2022-05-22,7.2418637
France,FRA,2022-05-29,-1.3768873
France,FRA,2022-06-05,7.7384663
France,FRA,2022-06-12,3.677652
France,FRA,2022-06-19,12.560932
France,FRA,2022-06-26,6.112644
France,FRA,2022-07-03,0.8934933
France,FRA,2022-07-10,6.8524
France,FRA,2022-07-17,22.482533
France,FRA,2022-07-24,25.031116
France,FRA,2022-07-31,11.837189
France,FRA,2022-08-07,17.371956
France,FRA,2022-08-14,17.823095
France,FRA,2022-08-21,13.099871
France,FRA,2022-08-28,8.323621
France,FRA,2022-09-04,7.8660207
France,FRA,2022-09-11,7.4773774
France,FRA,2022-09-18,5.125432
France,FRA,2022-09-25,8.652234
France,FRA,2022-10-02,13.676564
France,FRA,2022-10-09,14.397116
France,FRA,2022-10-16,11.412117
France,FRA,2022-10-23,14.190748
France,FRA,2022-10-30,8.297781
France,FRA,2022-11-06,4.7469034
France,FRA,2022-11-13,7.394678
France,FRA,2022-11-20,13.473483
France,FRA,2022-11-27,14.122632
France,FRA,2022-12-04,15.156185
France,FRA,2022-12-11,25.85034
France,FRA,2022-12-18,31.140278
France,FRA,2022-12-25,37.34844
France,FRA,2023-01-01,30.798979
France,FRA,2023-01-08,15.143176
France,FRA,2023-01-15,4.2394753
France,FRA,2023-01-22,2.4148374
France,FRA,2023-01-29,1.730575
France,FRA,2023-02-05,-0.51410735
France,FRA,2023-02-12,-2.119852
France,FRA,2023-02-19,-2.5721745
France,FRA,2023-02-26,-2.9395797
France,FRA,2023-03-05,-3.3833249
France,FRA,2023-03-12,0.6052156
France,FRA,2023-03-19,2.3195534
France,FRA,2023-03-26,-0.27245638
France,FRA,2023-04-02,-0.26970384
France,FRA,2023-04-09,2.2741253
France,FRA,2023-04-16,4.9795947
France,FRA,2023-04-23,7.9635105
France,FRA,2023-04-30,8.203419
France,FRA,2023-05-07,6.1891065
France,FRA,2023-05-14,3.0246634
France,FRA,2023-05-21,4.7924657
France,FRA,2023-05-28,8.660146
France,FRA,2023-06-04,9.365259
France,FRA,2023-06-11,10.70183
France,FRA,2023-06-18,8.1223
France,FRA,2023-06-25,3.5560615
France,FRA,2023-07-02,-1.9949548
France,FRA,2023-07-09,-1.2617944
France,FRA,2023-07-16,4.32936
France,FRA,2023-07-23,0.0038297302
France,FRA,2023-07-30,1.0578158
France,FRA,2023-08-06,0.18116298
France,FRA,2023-08-13,7.6657634
France,FRA,2023-08-20,11.054574
France,FRA,2023-08-27,11.771562
France,FRA,2023-09-03,7.1852326
France,FRA,2023-09-10,13.748214
France,FRA,2023-09-17,6.361407
